eventId,questionId,questionText,answer,author,sourceSummaryId,forUse
D0614,14,"More that 80 percent of Quebeckers speak French.",Y,AGA1PIIWM8I8D,D0614.M.250.E.J,0
D0614,15,"The first referendum for Quebec independence was in May of 1980.",Y,AGA1PIIWM8I8D,D0614.M.250.E.J,1
D0614,16,"The second referendum for Quebec independence was in October of 1995.",Y,AGA1PIIWM8I8D,D0614.M.250.E.J,0
D0614,17,"Quebec has experienced serious financial problems.",Y,AGA1PIIWM8I8D,D0614.M.250.E.J,0
D0614,18,"Jean Chretien ruled out independence for Quebec.",Y,AGA1PIIWM8I8D,D0614.M.250.E.J,0
D0614,19,"Bouchard's ruling party won re-election in Quebec in 1998.",Y,AGA1PIIWM8I8D,D0614.M.250.E.J,1
D0614,20,"The Canadian government introduced a bill to make separation more difficult.",Y,AGA1PIIWM8I8D,D0614.M.250.E.J,0
D0614,21,"More than 80 percent Quebeckers speak French.",Y,A2IXBTOWQRCLPZ,D0614.M.250.E.J,0
D0614,22,"Jacques Parizeau resigned and was replaced by Lucien Bouchard.",Y,A2IXBTOWQRCLPZ,D0614.M.250.E.J,0
D0614,23,"Jean Chretien ruled out any declaration of independence.",Y,A2IXBTOWQRCLPZ,D0614.M.250.E.J,0
D0614,24,"Quebeckers wanted Bouchard to focus on the economy rather than independence.",Y,A2IXBTOWQRCLPZ,D0614.M.250.E.J,1
D0614,25,"The Supreme Court ruled that Quebec could not separate unilaterally from Canada.",Y,A2IXBTOWQRCLPZ,D0614.M.250.E.J,1
D0614,26,"Quebeckers wanted the government to deal with economic conditions.",Y,A2IXBTOWQRCLPZ,D0614.M.250.E.J,0
D0614,27,"The federal government introduced a bill aimed at making separation attempts more difficult.",Y,A2IXBTOWQRCLPZ,D0614.M.250.E.J,0
D0614,28,"Lucien Bouchard vowed to keep the independence movement alive.",Y,A249LDVPG27XCE,D0614.M.250.E.A,1
D0614,29,"if a majority of Quebeckers voted in favor of secession, federal officials would be obliged to negotiate.",Y,A249LDVPG27XCE,D0614.M.250.E.A,1
D0614,30,"The Quebec Premier resigned.",Y,A249LDVPG27XCE,D0614.M.250.E.A,1
D0614,31,"The separatist movement began in Quebec in the 1960's",Y,A2IXBTOWQRCLPZ,D0614.M.250.E.A,0
D0614,32,"The sentiment for breaking up Canada appeared to gain some momentum in recent years.",Y,A2IXBTOWQRCLPZ,D0614.M.250.E.A,0
D0614,33,"A 1995 a referendum on Quebec independence was defeated.",Y,A2IXBTOWQRCLPZ,D0614.M.250.E.A,0
D0614,34,"The Supreme Court decided against the constitutionality of unilateral secession.",Y,A2IXBTOWQRCLPZ,D0614.M.250.E.A,0
D0614,35,"Bouchard is now in a position to work any attempt to provide changes to his advantage.",Y,A2IXBTOWQRCLPZ,D0614.M.250.E.A,1
D0614,36,"In a 1998 provincial election Bouchard won more seats.",Y,A2IXBTOWQRCLPZ,D0614.M.250.E.A,0
D0614,37,"Bouchard did not get enough votes to permit another referendum immediately.",Y,A2IXBTOWQRCLPZ,D0614.M.250.E.A,0
D0614,38,"There is still uncertainty in Quebec.",Y,A2IXBTOWQRCLPZ,D0614.M.250.E.A,0
D0614,39,"Quebec has a French-speaking majority.",Y,AGA1PIIWM8I8D,D0614.M.250.E.B,1
D0614,40,"People from Quebec have voted on two independence referendums.",Y,AGA1PIIWM8I8D,D0614.M.250.E.B,0
D0614,41,"Lucien Bouchard was Quebec's premier in 1996.",Y,AGA1PIIWM8I8D,D0614.M.250.E.B,0
D0614,42,"Many minorities in Quebec were against secession.",Y,AGA1PIIWM8I8D,D0614.M.250.E.B,0
D0614,43,"A third referendum was never held.",Y,AGA1PIIWM8I8D,D0614.M.250.E.B,1
D0614,44,"The Supreme Court of Canada ruled against unilateral secession in Quebec.",Y,AGA1PIIWM8I8D,D0614.M.250.E.B,0
D0614,45,"Jean Chretien declared that unilateral secession was illegal.",Y,A249LDVPG27XCE,D0614.M.250.E.B,0
D0614,46,"Polls indicated most Quebeckers didn't want another referendum.",Y,A249LDVPG27XCE,D0614.M.250.E.B,1
D0614,47,"Parti Quebecois retained control in 1998 provincial elections.",Y,A249LDVPG27XCE,D0614.M.250.E.B,0
D0614,48,"In 1999, Chretien proposed legislation making secession attempts difficult for Quebec.",Y,A249LDVPG27XCE,D0614.M.250.E.B,1
D0614,49,"in 1998 provincial election the party fell short of the 46% of seats in the provincial assembly",Y,A249LDVPG27XCE,D0614.M.250.E.B,0
D0614,50,"Jean Chretien is the Canadian Prime Minister.",Y,A249LDVPG27XCE,D0614.M.250.E.B,0
