eventId,questionId,questionText,answer,author,sourceSummaryId,forUse
D0645,161,"In America the number of people living below poverty level has increased.",Y,AJQGWGESKQT4Y,D0645.M.250.I.I,0
D0645,162,"Hardest hit are single mothers, elderly, immigrants and working poor.",Y,AJQGWGESKQT4Y,D0645.M.250.I.I,0
D0645,163,"Many owners of rental units now rent to higher income tenants.",Y,AJQGWGESKQT4Y,D0645.M.250.I.I,1
D0645,164,"Republicans wanted public housing to be available to all income groups.",Y,AJQGWGESKQT4Y,D0645.M.250.I.I,0
D0645,165,"Many state and local jurisdictions have creative programs to provide low-income housing.",Y,AJQGWGESKQT4Y,D0645.M.250.I.I,0
D0645,166,"HUD will increase payments and provide other incentives to landlords.",Y,AJQGWGESKQT4Y,D0645.M.250.I.I,0
D0645,167,"Both Republicans and Democrats agreed there was a significant need for housing for low and moderate-income families.",Y,AJQGWGESKQT4Y,D0645.M.250.I.I,0
D0645,168,"Rises in housing costs were driven by a strong economy.",Y,ANCCKNF1DKRZO,D0645.M.250.I.C,1
D0645,169,"Wages have not kept up with rises in housing costs.",Y,ANCCKNF1DKRZO,D0645.M.250.I.C,0
D0645,170,"In 1977, banks were required to lend money to low-income and minority residents where they did business.",Y,ANCCKNF1DKRZO,D0645.M.250.I.C,0
D0645,171,"Public housing turnover is low.",Y,ANCCKNF1DKRZO,D0645.M.250.I.C,1
D0645,172,"Minority mortgage applicants face discrimination.",Y,ANCCKNF1DKRZO,D0645.M.250.I.C,1
D0645,173,"Low-income Americans face problems in finding housing.",Y,AJQGWGESKQT4Y,D0645.M.250.I.C,1
D0645,174,"The pool of affordable housing has shrunk.",Y,AJQGWGESKQT4Y,D0645.M.250.I.C,0
D0645,175,"Landlords have dropped out of subsidy programs.",Y,AJQGWGESKQT4Y,D0645.M.250.I.C,0
D0645,176,"Public housing concentrates extremely poor people.",Y,AJQGWGESKQT4Y,D0645.M.250.I.C,0
D0645,177,"In 1977 banks were required to loan money to low-income and minority residents where they did business.",Y,AJQGWGESKQT4Y,D0645.M.250.I.C,0
D0645,178,"Real or proposed measures include block grants to states for housing assistance",Y,AJQGWGESKQT4Y,D0645.M.250.I.C,0
D0645,179,"It was proposed that FHA revenues be reserved for use in federal housing initiatives.",Y,AJQGWGESKQT4Y,D0645.M.250.I.C,0
D0645,180,"Congress refused any new assistance vouchers between 1995-1998.",Y,AJQGWGESKQT4Y,D0645.M.250.I.C,0
