R1,,,,,,,,,,,,,,,,,,,,,
,,RealSessions_AJQGWGESKQT4Y_x,RealSessions_AJQGWGESKQT4Y_y,,RealSessions_A3GWRDHAURRNK6_x,RealSessions_A3GWRDHAURRNK6_y,,RealSessions_A1A1ZXUVSV4YR8_x,RealSessions_A1A1ZXUVSV4YR8_y,,RealSessions_AVBRJBJONL47I_x,RealSessions_AVBRJBJONL47I_y,,,,,,,,,
,,76,0.0446,,76,0.0446,,76,0.0446,,76,0.0446,,,,,,,,,
,,110,0.05946,,114,0.06343,,107,0.04856,,124,0.06145,,,,,,,,,
,,158,0.07037,,150,0.06938,,141,0.06343,,161,0.06343,,,,,,,,,
,,188,0.0892,,182,0.07631,,185,0.06541,,195,0.07334,,,,,,,,,
,,254,0.11397,,236,0.08722,,241,0.06938,,242,0.09613,,,,,,,,,
,,291,0.12884,,276,0.09911,,293,0.08523,,283,0.10307,,,,,,,,,
,,333,0.13677,,329,0.13479,,342,0.08722,,323,0.11199,,,,,,,,,
,,,,,391,0.14272,,393,0.09118,,360,0.12587,,,,,,,,,
,,,,,451,0.14866,,426,0.09118,,411,0.13082,,,,,,,,,
,,,,,499,0.1556,,458,0.09514,,444,0.13181,,,,,,,,,
,,,,,542,0.16155,,494,0.10902,,,,,,,,,,,,
,,,,,565,0.16452,,542,0.11695,,,,,,,,,,,,
,,,,,597,0.16848,,572,0.1338,,,,,,,,,,,,
,,,,,,,,619,0.15164,,,,,,,,,,,,
,,,,,,,,671,0.17245,,,,,,,,,,,,
,D0640,,,,,,,,,,,,,,,,,,,,
,,RealSessions_AJQGWGESKQT4Y_x,RealSessions_AJQGWGESKQT4Y_y,,RealSessions_A3GWRDHAURRNK6_x,RealSessions_A3GWRDHAURRNK6_y,,RealSessions_A1A1ZXUVSV4YR8_x,RealSessions_A1A1ZXUVSV4YR8_y,,,,,,,,,,,,
,,78,0.04866,,78,0.04866,,78,0.04866,,,,,,,,,,,,
,,106,0.05362,,103,0.06852,,101,0.0566,,,,,,,,,,,,
,,150,0.06455,,142,0.07349,,124,0.06356,,,,,,,,,,,,
,,209,0.07349,,167,0.07646,,143,0.07249,,,,,,,,,,,,
,,232,0.08143,,209,0.08838,,178,0.07746,,,,,,,,,,,,
,,271,0.09235,,249,0.09533,,203,0.08441,,,,,,,,,,,,
,,296,0.10626,,290,0.09831,,228,0.08739,,,,,,,,,,,,
,,324,0.10924,,339,0.11519,,272,0.09434,,,,,,,,,,,,
,,364,0.11519,,383,0.12314,,302,0.09633,,,,,,,,,,,,
,,409,0.1291,,427,0.13704,,338,0.10526,,,,,,,,,,,,
,,438,0.13009,,473,0.14697,,366,0.10725,,,,,,,,,,,,
,,,,,494,0.14796,,405,0.11519,,,,,,,,,,,,
,,,,,524,0.15293,,437,0.14002,,,,,,,,,,,,
,D0643,,,,,,,,,,,,,,,,,,,,
,,RealSessions_AJQGWGESKQT4Y_x,RealSessions_AJQGWGESKQT4Y_y,,RealSessions_A3GWRDHAURRNK6_x,RealSessions_A3GWRDHAURRNK6_y,,RealSessions_A1A1ZXUVSV4YR8_x,RealSessions_A1A1ZXUVSV4YR8_y,,,,,,,,,,,,
,,83,0.05621,,83,0.05621,,83,0.05621,,,,,,,,,,,,
,,139,0.09566,,104,0.06706,,104,0.06706,,,,,,,,,,,,
,,171,0.11045,,150,0.0927,,156,0.10158,,,,,,,,,,,,
,,234,0.13609,,208,0.10454,,196,0.10552,,,,,,,,,,,,
,,255,0.143,,252,0.1144,,239,0.11045,,,,,,,,,,,,
,,290,0.16075,,299,0.13314,,278,0.12426,,,,,,,,,,,,
,,333,0.16568,,338,0.13708,,322,0.13708,,,,,,,,,,,,
,,,,,387,0.14398,,378,0.17456,,,,,,,,,,,,
,,,,,433,0.14694,,413,0.1854,,,,,,,,,,,,
,,,,,488,0.15286,,476,0.19231,,,,,,,,,,,,
,,,,,545,0.15286,,528,0.19822,,,,,,,,,,,,
,,,,,602,0.15976,,591,0.22288,,,,,,,,,,,,
,,,,,660,0.18935,,626,0.22288,,,,,,,,,,,,
,,,,,715,0.19921,,,,,,,,,,,,,,,
,,,,,776,0.20316,,,,,,,,,,,,,,,
,,,,,823,0.20414,,,,,,,,,,,,,,,
,,,,,878,0.20809,,,,,,,,,,,,,,,
,D0645,,,,,,,,,,,,,,,,,,,,
,,RealSessions_AJQGWGESKQT4Y_x,RealSessions_AJQGWGESKQT4Y_y,,RealSessions_A3GWRDHAURRNK6_x,RealSessions_A3GWRDHAURRNK6_y,,RealSessions_A1A1ZXUVSV4YR8_x,RealSessions_A1A1ZXUVSV4YR8_y,,,,,,,,,,,,
,,80,0.01947,,80,0.01947,,80,0.01947,,,,,,,,,,,,
,,125,0.04771,,125,0.04771,,130,0.03019,,,,,,,,,,,,
,,163,0.06037,,168,0.05355,,190,0.04771,,,,,,,,,,,,
,,194,0.06134,,215,0.07205,,223,0.0555,,,,,,,,,,,,
,,228,0.08277,,274,0.09153,,252,0.05745,,,,,,,,,,,,
,,273,0.09445,,323,0.09932,,291,0.07108,,,,,,,,,,,,
,,310,0.10516,,385,0.10613,,338,0.08374,,,,,,,,,,,,
,,353,0.111,,425,0.11003,,362,0.08666,,,,,,,,,,,,
,,398,0.11879,,472,0.1149,,396,0.09348,,,,,,,,,,,,
,,440,0.11977,,524,0.12269,,416,0.09348,,,,,,,,,,,,
,,,,,580,0.13242,,449,0.09834,,,,,,,,,,,,
,,,,,599,0.13535,,493,0.10127,,,,,,,,,,,,
,,,,,639,0.13827,,,,,,,,,,,,,,,
,,,,,687,0.13924,,,,,,,,,,,,,,,
,D0647,,,,,,,,,,,,,,,,,,,,
,,RealSessions_AJQGWGESKQT4Y_x,RealSessions_AJQGWGESKQT4Y_y,,RealSessions_A3GWRDHAURRNK6_x,RealSessions_A3GWRDHAURRNK6_y,,RealSessions_A1A1ZXUVSV4YR8_x,RealSessions_A1A1ZXUVSV4YR8_y,,,,,,,,,,,,
,,82,0.03865,,82,0.03865,,82,0.03865,,,,,,,,,,,,
,,99,0.04638,,121,0.04348,,113,0.05121,,,,,,,,,,,,
,,124,0.06184,,150,0.05217,,136,0.07729,,,,,,,,,,,,
,,152,0.0744,,179,0.0686,,161,0.08792,,,,,,,,,,,,
,,209,0.07826,,228,0.09082,,193,0.10338,,,,,,,,,,,,
,,262,0.09469,,268,0.11498,,218,0.11691,,,,,,,,,,,,
,,312,0.11111,,313,0.12367,,273,0.1285,,,,,,,,,,,,
,,345,0.11498,,341,0.12947,,324,0.143,,,,,,,,,,,,
,,382,0.12657,,372,0.14203,,353,0.14976,,,,,,,,,,,,
,,433,0.143,,431,0.17005,,386,0.16425,,,,,,,,,,,,
,,,,,489,0.17585,,427,0.17198,,,,,,,,,,,,
,,,,,552,0.17681,,477,0.20483,,,,,,,,,,,,
,,,,,,,,534,0.2058,,,,,,,,,,,,
,D0650,,,,,,,,,,,,,,,,,,,,
,,RealSessions_AJQGWGESKQT4Y_x,RealSessions_AJQGWGESKQT4Y_y,,RealSessions_A3GWRDHAURRNK6_x,RealSessions_A3GWRDHAURRNK6_y,,RealSessions_A1A1ZXUVSV4YR8_x,RealSessions_A1A1ZXUVSV4YR8_y,,RealSessions_AVBRJBJONL47I_x,RealSessions_AVBRJBJONL47I_y,,,,,,,,,
,,91,0.04491,,91,0.04491,,91,0.04491,,91,0.04491,,,,,,,,,
,,113,0.04591,,113,0.04591,,118,0.04591,,122,0.04691,,,,,,,,,
,,162,0.05289,,152,0.05389,,153,0.04691,,166,0.05689,,,,,,,,,
,,196,0.06687,,182,0.05489,,183,0.0479,,233,0.06287,,,,,,,,,
,,233,0.08283,,233,0.05988,,221,0.05689,,267,0.07784,,,,,,,,,
,,292,0.08683,,264,0.06387,,280,0.05888,,304,0.09481,,,,,,,,,
,,328,0.09182,,311,0.06687,,318,0.06188,,343,0.0978,,,,,,,,,
,,372,0.0988,,378,0.07984,,343,0.06786,,391,0.10878,,,,,,,,,
,,414,0.12076,,436,0.08184,,398,0.07485,,421,0.10878,,,,,,,,,
,,445,0.12575,,478,0.09182,,432,0.08982,,447,0.11277,,,,,,,,,
,,502,0.13174,,532,0.09182,,469,0.10679,,,,,,,,,,,,
,,549,0.13273,,,,,515,0.11377,,,,,,,,,,,,
,,605,0.14371,,,,,571,0.12076,,,,,,,,,,,,
RL,,,,,,,,,,,,,,,,,,,,,
,D0601,,,,,,,,,,,,,,,,,,,,
,,RealSessions_A1171IQSWQS0K8_x,RealSessions_A1171IQSWQS0K8_y,,RealSessions_A3K2VSBTT3WUTI_x,RealSessions_A3K2VSBTT3WUTI_y,,RealSessions_A17TKHT8FEVH0R_x,RealSessions_A17TKHT8FEVH0R_y,,RealSessions_A1ZB2NY0F9QNP0_x,RealSessions_A1ZB2NY0F9QNP0_y,,,,,,,,,
,,86,0.13052,,86,0.13052,,86,0.13052,,86,0.13052,,,,,,,,,
,,156,0.21285,,114,0.15562,,128,0.18675,,126,0.18072,,,,,,,,,
,,196,0.23795,,156,0.20884,,180,0.22691,,152,0.21084,,,,,,,,,
,,256,0.28414,,182,0.23896,,219,0.26004,,180,0.2249,,,,,,,,,
,,287,0.2992,,218,0.27912,,246,0.28112,,216,0.26004,,,,,,,,,
,,328,0.3243,,259,0.33434,,269,0.29819,,256,0.2751,,,,,,,,,
,,367,0.33233,,295,0.34538,,321,0.34639,,284,0.31225,,,,,,,,,
,,414,0.34237,,344,0.36546,,361,0.38253,,326,0.34137,,,,,,,,,
,,478,0.38454,,377,0.39357,,412,0.41265,,358,0.35542,,,,,,,,,
,,,,,407,0.40361,,462,0.42771,,390,0.38353,,,,,,,,,
,,,,,461,0.42871,,495,0.42972,,440,0.39357,,,,,,,,,
,,,,,502,0.44076,,538,0.44076,,485,0.3996,,,,,,,,,
,,,,,529,0.45281,,603,0.45281,,537,0.41968,,,,,,,,,
,,,,,570,0.45582,,630,0.45984,,571,0.42771,,,,,,,,,
,,,,,593,0.45683,,689,0.47289,,633,0.44679,,,,,,,,,
,,,,,629,0.46888,,735,0.47892,,672,0.45884,,,,,,,,,
,,,,,661,0.4739,,,,,716,0.46285,,,,,,,,,
,,,,,693,0.48594,,,,,739,0.46586,,,,,,,,,
,,,,,743,0.49498,,,,,778,0.4739,,,,,,,,,
,,,,,795,0.50402,,,,,,,,,,,,,,,
,D0603,,,,,,,,,,,,,,,,,,,,
,,RealSessions_A1171IQSWQS0K8_x,RealSessions_A1171IQSWQS0K8_y,,RealSessions_A3K2VSBTT3WUTI_x,RealSessions_A3K2VSBTT3WUTI_y,,RealSessions_A17TKHT8FEVH0R_x,RealSessions_A17TKHT8FEVH0R_y,,RealSessions_A1ZB2NY0F9QNP0_x,RealSessions_A1ZB2NY0F9QNP0_y,,,,,,,,,
,,81,0.11874,,81,0.11874,,81,0.11874,,81,0.11874,,,,,,,,,
,,130,0.20216,,130,0.20216,,137,0.2002,,130,0.18155,,,,,,,,,
,,181,0.27085,,187,0.26398,,180,0.26202,,161,0.22375,,,,,,,,,
,,236,0.30913,,234,0.30128,,233,0.32679,,214,0.28459,,,,,,,,,
,,285,0.34838,,279,0.34151,,291,0.36997,,257,0.31501,,,,,,,,,
,,336,0.3788,,333,0.36801,,338,0.39549,,305,0.33857,,,,,,,,,
,,,,,383,0.39549,,365,0.40236,,350,0.3739,,,,,,,,,
,,,,,428,0.41708,,421,0.421,,410,0.40432,,,,,,,,,
,,,,,455,0.42198,,468,0.44063,,457,0.42198,,,,,,,,,
,,,,,505,0.44357,,527,0.47105,,512,0.43376,,,,,,,,,
,,,,,552,0.46026,,582,0.4789,,539,0.43965,,,,,,,,,
,,,,,586,0.47105,,,,,577,0.4475,,,,,,,,,
,,,,,625,0.48184,,,,,616,0.46614,,,,,,,,,
,,,,,675,0.49755,,,,,684,0.48283,,,,,,,,,
,,,,,731,0.51423,,,,,732,0.49068,,,,,,,,,
,,,,,779,0.52306,,,,,766,0.49558,,,,,,,,,
,,,,,830,0.54073,,,,,819,0.50834,,,,,,,,,
,,,,,,,,,,,879,0.5211,,,,,,,,,
,D0605,,,,,,,,,,,,,,,,,,,,
,,RealSessions_A1171IQSWQS0K8_x,RealSessions_A1171IQSWQS0K8_y,,RealSessions_A3K2VSBTT3WUTI_x,RealSessions_A3K2VSBTT3WUTI_y,,RealSessions_A17TKHT8FEVH0R_x,RealSessions_A17TKHT8FEVH0R_y,,RealSessions_A1ZB2NY0F9QNP0_x,RealSessions_A1ZB2NY0F9QNP0_y,,,,,,,,,
,,92,0.11942,,92,0.11942,,92,0.11942,,92,0.11942,,,,,,,,,
,,123,0.14757,,123,0.14757,,145,0.18058,,123,0.14757,,,,,,,,,
,,170,0.20777,,170,0.20777,,179,0.22427,,185,0.19903,,,,,,,,,
,,198,0.23592,,198,0.23592,,216,0.26117,,232,0.25437,,,,,,,,,
,,236,0.26408,,215,0.24272,,233,0.26893,,285,0.30583,,,,,,,,,
,,265,0.28058,,256,0.27767,,272,0.29903,,315,0.31942,,,,,,,,,
,,303,0.29903,,289,0.29223,,320,0.32524,,332,0.32913,,,,,,,,,
,,342,0.30971,,325,0.32039,,348,0.33398,,360,0.33592,,,,,,,,,
,,373,0.32621,,378,0.35049,,372,0.34466,,401,0.36602,,,,,,,,,
,,433,0.36408,,406,0.36311,,418,0.36019,,449,0.38252,,,,,,,,,
,,457,0.36505,,436,0.37476,,458,0.37184,,490,0.39417,,,,,,,,,
,,,,,477,0.39903,,495,0.40194,,523,0.40777,,,,,,,,,
,,,,,510,0.41165,,,,,548,0.41456,,,,,,,,,
,,,,,570,0.43495,,,,,,,,,,,,,,,
,,,,,603,0.43883,,,,,,,,,,,,,,,
,,,,,631,0.43883,,,,,,,,,,,,,,,
,D0608,,,,,,,,,,,,,,,,,,,,
,,RealSessions_A1171IQSWQS0K8_x,RealSessions_A1171IQSWQS0K8_y,,RealSessions_A3K2VSBTT3WUTI_x,RealSessions_A3K2VSBTT3WUTI_y,,RealSessions_A17TKHT8FEVH0R_x,RealSessions_A17TKHT8FEVH0R_y,,RealSessions_A1ZB2NY0F9QNP0_x,RealSessions_A1ZB2NY0F9QNP0_y,,,,,,,,,
,,91,0.12475,,91,0.12475,,91,0.12475,,91,0.12475,,,,,,,,,
,,135,0.1831,,129,0.16499,,116,0.1499,,121,0.14889,,,,,,,,,
,,174,0.21429,,170,0.2163,,144,0.17505,,162,0.17606,,,,,,,,,
,,232,0.25855,,204,0.2495,,192,0.21227,,200,0.21529,,,,,,,,,
,,281,0.28873,,250,0.2837,,245,0.24346,,241,0.25553,,,,,,,,,
,,320,0.31489,,283,0.31087,,291,0.2666,,275,0.2837,,,,,,,,,
,,366,0.33099,,331,0.34004,,328,0.28773,,335,0.32897,,,,,,,,,
,,399,0.3501,,388,0.35412,,387,0.31388,,376,0.34708,,,,,,,,,
,,454,0.37123,,436,0.36922,,428,0.36117,,424,0.36016,,,,,,,,,
,,505,0.38732,,496,0.40241,,462,0.38531,,474,0.37928,,,,,,,,,
,,,,,536,0.42354,,525,0.41348,,510,0.39135,,,,,,,,,
,,,,,577,0.44064,,553,0.42153,,558,0.40946,,,,,,,,,
,,,,,631,0.45473,,586,0.43863,,602,0.41851,,,,,,,,,
,,,,,660,0.46479,,617,0.44668,,653,0.43159,,,,,,,,,
,,,,,685,0.47082,,656,0.45775,,695,0.44266,,,,,,,,,
,,,,,715,0.47384,,,,,720,0.44769,,,,,,,,,
,,,,,749,0.48592,,,,,748,0.45775,,,,,,,,,
,D0614,,,,,,,,,,,,,,,,,,,,
,,RealSessions_A1171IQSWQS0K8_x,RealSessions_A1171IQSWQS0K8_y,,RealSessions_A3K2VSBTT3WUTI_x,RealSessions_A3K2VSBTT3WUTI_y,,RealSessions_A17TKHT8FEVH0R_x,RealSessions_A17TKHT8FEVH0R_y,,RealSessions_A1ZB2NY0F9QNP0_x,RealSessions_A1ZB2NY0F9QNP0_y,,,,,,,,,
,,89,0.14726,,89,0.14726,,89,0.14726,,89,0.14726,,,,,,,,,
,,140,0.21592,,124,0.199,,123,0.19602,,118,0.18905,,,,,,,,,
,,203,0.27463,,163,0.26667,,171,0.23383,,173,0.25373,,,,,,,,,
,,228,0.30547,,198,0.29652,,217,0.2796,,219,0.30746,,,,,,,,,
,,277,0.34726,,258,0.34129,,253,0.32736,,260,0.34826,,,,,,,,,
,,324,0.37313,,280,0.36915,,303,0.36119,,295,0.3592,,,,,,,,,
,,357,0.39602,,307,0.38109,,332,0.37512,,330,0.37512,,,,,,,,,
,,409,0.4209,,348,0.40697,,384,0.39701,,369,0.399,,,,,,,,,
,,,,,387,0.4199,,411,0.41692,,413,0.4199,,,,,,,,,
,,,,,418,0.42886,,455,0.43184,,435,0.43184,,,,,,,,,
,,,,,473,0.45174,,508,0.46866,,462,0.45174,,,,,,,,,
,,,,,502,0.45771,,571,0.49154,,494,0.46468,,,,,,,,,
,,,,,534,0.46766,,610,0.49652,,526,0.47164,,,,,,,,,
,,,,,571,0.47761,,649,0.51045,,585,0.4806,,,,,,,,,
,,,,,606,0.48358,,690,0.51244,,620,0.48657,,,,,,,,,
,,,,,641,0.48856,,748,0.52338,,,,,,,,,,,,
,,,,,,,,797,0.53035,,,,,,,,,,,,
,D0615,,,,,,,,,,,,,,,,,,,,
,,RealSessions_A1171IQSWQS0K8_x,RealSessions_A1171IQSWQS0K8_y,,RealSessions_A3K2VSBTT3WUTI_x,RealSessions_A3K2VSBTT3WUTI_y,,RealSessions_A17TKHT8FEVH0R_x,RealSessions_A17TKHT8FEVH0R_y,,RealSessions_A1ZB2NY0F9QNP0_x,RealSessions_A1ZB2NY0F9QNP0_y,,,,,,,,,
,,79,0.11976,,79,0.11976,,79,0.11976,,79,0.11976,,,,,,,,,
,,108,0.15968,,108,0.1487,,127,0.16866,,108,0.1487,,,,,,,,,
,,158,0.21956,,166,0.21557,,165,0.20858,,166,0.21557,,,,,,,,,
,,214,0.25349,,208,0.26148,,197,0.21956,,217,0.27146,,,,,,,,,
,,251,0.27246,,244,0.28144,,255,0.27844,,253,0.29242,,,,,,,,,
,,293,0.3004,,280,0.29441,,307,0.2994,,289,0.30639,,,,,,,,,
,,317,0.31238,,318,0.32136,,345,0.32236,,334,0.31737,,,,,,,,,
,,356,0.33433,,364,0.34232,,366,0.33333,,368,0.33234,,,,,,,,,
,,392,0.35529,,393,0.34731,,410,0.37525,,397,0.34132,,,,,,,,,
,,431,0.36727,,444,0.36826,,447,0.38723,,435,0.36926,,,,,,,,,
,,,,,465,0.37525,,492,0.3992,,475,0.38124,,,,,,,,,
,,,,,518,0.39321,,524,0.41317,,529,0.39421,,,,,,,,,
,,,,,552,0.40619,,547,0.41816,,559,0.40619,,,,,,,,,
,,,,,592,0.41118,,576,0.43413,,614,0.42515,,,,,,,,,
,,,,,,,,609,0.44711,,648,0.42914,,,,,,,,,
,,,,,,,,660,0.45509,,691,0.43214,,,,,,,,,
,,,,,,,,698,0.46108,,737,0.43713,,,,,,,,,
,,,,,,,,754,0.46906,,770,0.44411,,,,,,,,,
,,,,,,,,,,,818,0.44611,,,,,,,,,
,,,,,,,,,,,845,0.45609,,,,,,,,,
,D0616,,,,,,,,,,,,,,,,,,,,
,,RealSessions_A1171IQSWQS0K8_x,RealSessions_A1171IQSWQS0K8_y,,RealSessions_A3K2VSBTT3WUTI_x,RealSessions_A3K2VSBTT3WUTI_y,,RealSessions_A17TKHT8FEVH0R_x,RealSessions_A17TKHT8FEVH0R_y,,RealSessions_A1ZB2NY0F9QNP0_x,RealSessions_A1ZB2NY0F9QNP0_y,,,,,,,,,
,,89,0.14648,,89,0.14648,,89,0.14648,,89,0.14648,,,,,,,,,
,,136,0.2041,,115,0.18652,,129,0.20117,,112,0.18457,,,,,,,,,
,,188,0.26758,,167,0.25684,,155,0.22754,,148,0.22754,,,,,,,,,
,,221,0.28809,,198,0.29102,,191,0.26953,,184,0.27051,,,,,,,,,
,,284,0.33105,,247,0.33789,,241,0.31738,,233,0.31738,,,,,,,,,
,,333,0.36426,,290,0.35742,,285,0.35059,,266,0.33203,,,,,,,,,
,,356,0.37988,,340,0.39062,,344,0.3877,,321,0.3623,,,,,,,,,
,,407,0.4248,,376,0.42188,,375,0.41309,,354,0.38574,,,,,,,,,
,,454,0.44922,,431,0.44531,,429,0.43359,,407,0.40625,,,,,,,,,
,,,,,479,0.46387,,462,0.45508,,450,0.41504,,,,,,,,,
,,,,,513,0.47754,,517,0.47168,,506,0.43848,,,,,,,,,
,,,,,556,0.49316,,565,0.47461,,558,0.4541,,,,,,,,,
,,,,,,,,600,0.47754,,602,0.46582,,,,,,,,,
,,,,,,,,,,,647,0.47949,,,,,,,,,
,,,,,,,,,,,707,0.48828,,,,,,,,,
,D0617,,,,,,,,,,,,,,,,,,,,
,,RealSessions_A1171IQSWQS0K8_x,RealSessions_A1171IQSWQS0K8_y,,RealSessions_A3K2VSBTT3WUTI_x,RealSessions_A3K2VSBTT3WUTI_y,,RealSessions_A17TKHT8FEVH0R_x,RealSessions_A17TKHT8FEVH0R_y,,RealSessions_A1ZB2NY0F9QNP0_x,RealSessions_A1ZB2NY0F9QNP0_y,,,,,,,,,
,,79,0.1213,,79,0.1213,,79,0.1213,,79,0.1213,,,,,,,,,
,,113,0.15976,,117,0.1716,,126,0.19625,,137,0.19329,,,,,,,,,
,,173,0.23077,,150,0.20809,,146,0.21302,,175,0.24458,,,,,,,,,
,,231,0.27515,,190,0.2574,,185,0.24951,,203,0.2643,,,,,,,,,
,,254,0.29093,,240,0.28501,,226,0.28205,,250,0.31657,,,,,,,,,
,,292,0.31164,,298,0.30769,,287,0.30671,,273,0.33037,,,,,,,,,
,,345,0.3432,,318,0.31854,,334,0.31657,,314,0.35207,,,,,,,,,
,,404,0.37673,,367,0.33432,,366,0.33136,,367,0.37179,,,,,,,,,
,,453,0.39941,,420,0.35207,,401,0.35404,,396,0.38363,,,,,,,,,
,,490,0.40828,,472,0.36982,,437,0.36982,,454,0.40138,,,,,,,,,
,,,,,495,0.38363,,472,0.3925,,501,0.41124,,,,,,,,,
,,,,,533,0.3925,,498,0.40237,,545,0.43393,,,,,,,,,
,,,,,577,0.39842,,540,0.42012,,595,0.44576,,,,,,,,,
,,,,,,,,579,0.43491,,645,0.45957,,,,,,,,,
,,,,,,,,634,0.46943,,,,,,,,,,,,
,D0620,,,,,,,,,,,,,,,,,,,,
,,RealSessions_A1171IQSWQS0K8_x,RealSessions_A1171IQSWQS0K8_y,,RealSessions_A3K2VSBTT3WUTI_x,RealSessions_A3K2VSBTT3WUTI_y,,RealSessions_A17TKHT8FEVH0R_x,RealSessions_A17TKHT8FEVH0R_y,,RealSessions_A1ZB2NY0F9QNP0_x,RealSessions_A1ZB2NY0F9QNP0_y,,,,,,,,,
,,97,0.15155,,97,0.15155,,97,0.15155,,97,0.15155,,,,,,,,,
,,122,0.18046,,122,0.18046,,151,0.21037,,139,0.19342,,,,,,,,,
,,179,0.22931,,176,0.22832,,184,0.2323,,169,0.20339,,,,,,,,,
,,231,0.25823,,233,0.26221,,230,0.24526,,212,0.24427,,,,,,,,,
,,261,0.27218,,281,0.27916,,271,0.26022,,262,0.27717,,,,,,,,,
,,310,0.29811,,315,0.29711,,318,0.29611,,287,0.28913,,,,,,,,,
,,368,0.32901,,359,0.31206,,372,0.32004,,316,0.29611,,,,,,,,,
,,412,0.34397,,388,0.32403,,420,0.334,,370,0.31805,,,,,,,,,
,,452,0.35992,,422,0.33699,,475,0.35892,,406,0.32303,,,,,,,,,
,,484,0.3669,,473,0.36191,,518,0.38883,,448,0.33101,,,,,,,,,
,,,,,522,0.37687,,579,0.40678,,477,0.334,,,,,,,,,
,,,,,552,0.39182,,604,0.41276,,513,0.36291,,,,,,,,,
,,,,,607,0.40877,,633,0.41575,,568,0.37388,,,,,,,,,
,,,,,665,0.41376,,671,0.42074,,604,0.38584,,,,,,,,,
,,,,,708,0.41974,,718,0.42672,,657,0.3998,,,,,,,,,
,,,,,744,0.4317,,767,0.43968,,718,0.41476,,,,,,,,,
,,,,,,,,805,0.44666,,777,0.42871,,,,,,,,,
,,,,,,,,857,0.45364,,805,0.43868,,,,,,,,,
,D0624,,,,,,,,,,,,,,,,,,,,
,,RealSessions_A1171IQSWQS0K8_x,RealSessions_A1171IQSWQS0K8_y,,RealSessions_A3K2VSBTT3WUTI_x,RealSessions_A3K2VSBTT3WUTI_y,,RealSessions_A17TKHT8FEVH0R_x,RealSessions_A17TKHT8FEVH0R_y,,RealSessions_A1ZB2NY0F9QNP0_x,RealSessions_A1ZB2NY0F9QNP0_y,,,,,,,,,
,,78,0.13587,,78,0.13587,,78,0.13587,,78,0.13587,,,,,,,,,
,,125,0.1955,,100,0.16813,,133,0.23265,,134,0.22092,,,,,,,,,
,,179,0.26295,,147,0.22092,,189,0.29326,,166,0.25806,,,,,,,,,
,,225,0.31867,,189,0.26979,,220,0.31965,,188,0.28446,,,,,,,,,
,,258,0.348,,225,0.30303,,262,0.33822,,221,0.30987,,,,,,,,,
,,288,0.35973,,274,0.34311,,284,0.34897,,272,0.35288,,,,,,,,,
,,347,0.40567,,327,0.39296,,339,0.40078,,320,0.37634,,,,,,,,,
,,382,0.43011,,377,0.41349,,401,0.45161,,369,0.4174,,,,,,,,,
,,426,0.45748,,423,0.43988,,435,0.46237,,403,0.43304,,,,,,,,,
,,,,,457,0.44673,,494,0.47801,,449,0.4477,,,,,,,,,
,,,,,501,0.47116,,543,0.48387,,495,0.45455,,,,,,,,,
,,,,,543,0.47703,,,,,529,0.46628,,,,,,,,,
,,,,,591,0.49071,,,,,575,0.4956,,,,,,,,,
,,,,,,,,,,,622,0.51124,,,,,,,,,
,,,,,,,,,,,657,0.52395,,,,,,,,,
,,,,,,,,,,,720,0.5347,,,,,,,,,
,,,,,,,,,,,767,0.5435,,,,,,,,,
,,,,,,,,,,,799,0.54741,,,,,,,,,
,,,,,,,,,,,851,0.55914,,,,,,,,,
,D0627,,,,,,,,,,,,,,,,,,,,
,,RealSessions_AJQGWGESKQT4Y_x,RealSessions_AJQGWGESKQT4Y_y,,RealSessions_A3GWRDHAURRNK6_x,RealSessions_A3GWRDHAURRNK6_y,,RealSessions_A1A1ZXUVSV4YR8_x,RealSessions_A1A1ZXUVSV4YR8_y,,,,,,,,,,,,
,,86,0.12288,,86,0.12288,,86,0.12288,,,,,,,,,,,,
,,109,0.14286,,122,0.16783,,127,0.17183,,,,,,,,,,,,
,,136,0.17083,,168,0.23477,,170,0.22977,,,,,,,,,,,,
,,161,0.18881,,205,0.27972,,222,0.27872,,,,,,,,,,,,
,,204,0.24875,,238,0.31269,,245,0.29471,,,,,,,,,,,,
,,240,0.27672,,279,0.33367,,291,0.32368,,,,,,,,,,,,
,,296,0.32268,,328,0.36763,,343,0.36164,,,,,,,,,,,,
,,350,0.37762,,397,0.41059,,370,0.37662,,,,,,,,,,,,
,,385,0.4006,,433,0.42857,,405,0.3966,,,,,,,,,,,,
,,439,0.42258,,480,0.45355,,459,0.41459,,,,,,,,,,,,
,,480,0.42857,,544,0.46454,,484,0.41658,,,,,,,,,,,,
,,532,0.44156,,596,0.48651,,526,0.42058,,,,,,,,,,,,
,,582,0.46553,,631,0.4955,,,,,,,,,,,,,,,
,,,,,665,0.50649,,,,,,,,,,,,,,,
,,,,,703,0.51848,,,,,,,,,,,,,,,
,,,,,738,0.52148,,,,,,,,,,,,,,,
,,,,,787,0.53347,,,,,,,,,,,,,,,
,,,,,812,0.53247,,,,,,,,,,,,,,,
,,,,,847,0.53946,,,,,,,,,,,,,,,
,,,,,887,0.54545,,,,,,,,,,,,,,,
,,,,,942,0.55944,,,,,,,,,,,,,,,
,D0628,,,,,,,,,,,,,,,,,,,,
